code,"name","lat","lon","families"
ajie1238,"Ajië",-21.3029,165.468,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Southern Melanesian, New Caledonian, Mainland New Caledonian, Southern New Caledonian, Mid-Southern New Caledonian, Houailou"
anda1282,"Andadjin",-16.531222,127.693718,"Worrorran, Ngarinyin"
sout3123,"South Levantine Arabic",31.5601,38.0837,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabian, Arabic, Levantine-Cypriot Arabic, Levantine Arabic"
jude1263,"Judeo-Tunisian Arabic",31.75,35.25,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabian, Arabic, North African Arabic, Malta-Tunisian Arabic, Tunisian Arabic"
jude1265,"Judeo-Moroccan Arabic",33.5,-7.5,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabian, Arabic, North African Arabic"
ajaw1236,"Ajawa",10.21,9.89205,"Afro-Asiatic, Chadic, West Chadic, West Chadic B, West Chadic B.2, Nuclear West Chadic B.2, Western West Chadic B.2"
amri1238,"Amri Karbi",26.024,91.482,"Sino-Tibetan, Kuki-Chin-Naga, Karbic"
akan1250,"Akan",6.34756,-1.33254,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Nyo, Potou-Tano, Tano, Central Tano, Akanic"
bata1290,"Batak Angkola",1.66127,99.60248,"Austronesian, Malayo-Polynesian, Northwest Sumatra-Barrier Islands, Batakic, Southern Batak, Tobaic, Angkola-Mandailing"
mpur1239,"Mpur",-0.7489,133.166,""
ukpe1249,"Ukpet-Ehom",5.58316,8.10047,"Atlantic-Congo, Volta-Congo, Benue-Congo, Delta Cross, Upper Cross"
akaw1239,"Akawaio-Ingariko",6.16277,299.138,"Cariban, Venezuelan Cariban, Pemong-Panare, Pemongan, Kapong"
akpa1238,"Akpa",7.32586,8.01629,"Atlantic-Congo, Volta-Congo, Benue-Congo, Idomoid, Yatye-Akpa"
anak1240,"Anakalangu",-9.63425,119.605,"Austronesian, Malayo-Polynesian, Bima-Lembata, Flores-Sumba-Hawu, Sumba-Hawu, Sumba, Central-East Sumbanese, Central Sumbanese"
anga1292,"Angal Heneng",-6.13347,143.478,"Nuclear Trans New Guinea, Enga-Kewa-Huli, Kewa-Huli, Sau-Angal-Kewa, Angal-Kewa, Angal Mendi"
aiom1240,"Aiome",-5.13467,144.765,"Ramu, Aian"
akaj1239,"Akajeru",13.1525,92.9504,"Great Andamanese, North Andamanese-Akakede, Northern Great Andamanese, Jeru-Kora"
akka1240,"Akkadian",33.1,44.1,"Afro-Asiatic, Semitic, East Semitic"
akla1240,"Aklanon",11.55432,122.35413,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Central Philippine, Bisayan, West Bisayan"
akab1248,"Akabo",12.3629,92.8011,"Great Andamanese, North Andamanese-Akakede, Northern Great Andamanese, Bo-Cari"
akur1238,"Akurio",3.19607,304.3706,"Cariban, Guianan, Taranoan, Tiriyoan"
siwu1238,"Siwu",7.23811,0.44362,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Na-Togo, Lelemic, Lelemi-Akpafu"
akkk1240,"Ak",-3.57026,141.784,"Sepik, Yellow River"
arak1252,"Araki",-15.632997,166.952542,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, North and Central Vanuatu, Northern Vanuatu, Espiritu Santo, Nuclear Santo, South Santo, Araki-Tangoa"
akas1242,"Akaselem",8.8858,1.37035,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Gurma-Yom-Naudem, Gurma, Gurma A"
akol1237,"Akolet",-6.22711,150.182,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, North New Guinea linkage, Ngero-Vitiaz linkage, Vitiaz linkage, Southwest New Britain linkage, Arawe-Pasismanua, Arawe, East Arawe"
akum1238,"Akum",6.85716,9.96261,"Atlantic-Congo, Volta-Congo, Benue-Congo, Benue-Congo Plateau, Yukubenic, Akum-Beezen"
akhv1239,"Northern Akhvakh",42.4003,46.3037,"Nakh-Daghestanian, Daghestanian, Avar-Andic-Tsezic, Andic, Akhvakhic"
akwa1248,"Akwa",-0.39897,15.4623,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Mboshi (C.20)"
akak1252,"Akakede",12.8494,92.8227,"Great Andamanese, North Andamanese-Akakede"
akak1253,"Akakol",12.73253,92.78661,"Great Andamanese, Middle Great Andamanese, Okol-Opucikwar"
alab1237,"Alabama",30.76738,265.37152,"Muskogean, Alabaman-Koasati"
alag1242,"Alago",8.34986,8.52085,"Atlantic-Congo, Volta-Congo, Benue-Congo, Idomoid, Akweya, Etulo-Idoma, Nuclear Idoma"
qawa1238,"Qawasqar",-49.303195,285.292464,"Kawesqar, North Central Alacufan"
alla1248,"Alladian",5.22371,-4.42647,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Nyo, Avikam-Alladian"
aleu1260,"Aleut",52.1228,185.71,"Eskimo-Aleut, Aleutic"
aleg1238,"Alege",6.59423,9.00394,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Bendic, Nuclear Bendic, Bukpic"
alaw1244,"Alawa",-15.5458,134.282,"Mangarrayi-Maran, Maran"
amai1246,"Amaimon",-5.18742,145.368,"Nuclear Trans New Guinea, Madang, Croisilles"
alan1249,"Alangan",13.0982,121.022,"Austronesian, Malayo-Polynesian, North Mangyan"
alak1253,"Alak",15.5565,106.597,"Austroasiatic, Bahnaric, West Bahnaric"
alla1247,"Allar",11.0803,76.6593,"Dravidian, South Dravidian, South Dravidian I, Tamil-Kannada, Tamil-Kota, Tamil-Toda, Tamil-Irula, Tamil-Kodagu, Tamil-Malayalam, Malayalamoid"
ambl1237,"Amblong",-15.5169,166.95,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, North and Central Vanuatu, Northern Vanuatu, Espiritu Santo, West Santo, South-Central Santo"
gheg1238,"Gheg Albanian",42.317,21.3837,"Indo-European, Classical Indo-European, Albanian"
lari1255,"Larike-Wakasihu",-3.76522,127.956,"Austronesian, Malayo-Polynesian, Nunusaku, Piru Bay, West Piru Bay, Hoamoal, East Hoamoal"
alun1238,"Alune",-3.11477,128.394,"Austronesian, Malayo-Polynesian, Nunusaku, Three Rivers, Amalumute, Northwest Seram, Ulat Inai"
algo1255,"Algonquin",47.3876,282.4742,"Algic, Algonquian-Blackfoot, Algonquian, Eastern Great Lakes Algonquian, Ojibwa-Potawatomi, Ojibwa, Severn-Algonquin"
alut1245,"Alutor",60.3844,165.653,"Chukotko-Kamchatkan, Chukotian, Koryakic"
tosk1239,"Northern Tosk Albanian",41,20,"Indo-European, Classical Indo-European, Albanian, Albanian-Tosk"
sout2694,"Southern Altai",50.1347,86.8705,"Turkic, Common Turkic, Kipchak-Turkestan, Kipchak, Southeast Kipchak, East Kipchak"
area1240,"'Are'are",-9.20699,161.158,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Southeast Solomonic, Longgu-Malaita-Makira, Malaita-Makira, Malaita, Southern Malaita"
alab1254,"Alaba-K'abeena",7.39014,38.1732,"Afro-Asiatic, Cushitic, East Cushitic, Highland East Cushitic, Sidaama-Hadiyya-Kambaata, Hadiyya-Kambaata, Kambaataic"
amol1235,"Mol",-3.46843,142.532,"Nuclear Torricelli, Wapei-Palei, Central Torricelli, Nuclear Palai, Bragat-Aruop-Amol"
alya1239,"Alyawarr",-21.0427,136.835,"Pama-Nyungan, Arandic-Thura-Yura, Arandic, South Arandic, Upper Arrernte"
alur1250,"Alur",2.36213,31.0016,"Nilotic, Western Nilotic, Lwoo, Southern Lwoo, Adhola-Alur-Luo"
aman1266,"Amanayé",-3.79772,311.3387,"Tupian, Eastern Tupian, Maweti-Guarani, Aweti-Guarani, Tupi-Guarani, Tupi-Guarani Subgroup V, Arawetic"
ambo1249,"Ambo",7.07637,10.7798,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Tivoid, North Tivoid"
amah1246,"Amahuaca",-10.2012,287.6792,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Headwaters Pano"
yane1238,"Yanesha'",-10.5454,284.685,"Arawakan, Southern Maipuran, Kampa-Amuesha"
hame1242,"Hamer-Banna",5.06515,36.5176,"South Omotic, AHK, Hamer-Karo"
amar1271,"Amurdak",-11.9876,132.878,"Iwaidjan Proper"
amha1245,"Amharic",11.708182,39.543456,"Afro-Asiatic, Semitic, West Semitic, Ethiosemitic, South Ethiopic, Amharic-Argobba"
amis1246,"Amis",23.0917,121.348,"Austronesian, East Formosan, Central East Formosan"
amda1238,"Amdang",14.7528,20.8912,"Furan"
amba1265,"Ambai",-1.88126,136.526,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, Cenderawasih Bay, Yapen, Central-Western Yapen, Ansus-Ambai"
warj1242,"War-Jaintia",25.1154,91.6266,"Austroasiatic, Khasi-Palaung, Khasian"
amap1240,"Ama (Papua New Guinea)",-4.20192,141.658,"Left May, Western Left May"
aman1265,"Amanab",-3.51516,141.178,"Border, Warisic"
amoo1242,"Amo",10.3229,8.65405,"Atlantic-Congo, Volta-Congo, Benue-Congo, Kainji, Central Kainji, Basa-Eastern Kainji, Eastern Kainji, Jos"
alam1246,"Alamblak",-4.66307,143.316,"Sepik, Sepik Hill, Eastern Sepik Hill"
amah1245,"Amahai",-3.32028,128.939,"Austronesian, Malayo-Polynesian, Nunusaku, Piru Bay, East Piru Bay, Solehua, Seram Straits, Uliase, Hatuhaha, Saparuan, Elpaputi"
amar1274,"Amarakaeri",-12.4931,289.4467,"Harakmbut"
sout2954,"Southern Amami-Oshima",28.1955,129.28521,"Japonic, Ryukyuan, Northern Ryukyuan, Amami, Nuclear Amami, Oshima"
amto1250,"Amto",-4.12165,141.339,"Amto-Musan"
guer1243,"Guerrero Amuzgo",16.77226,261.81047,"Otomanguean, Eastern Otomanguean, Amuzgo-Mixtecan, Amuzgoan"
ambe1248,"Ambelau",-3.85919,127.196,"Austronesian, Malayo-Polynesian, West Central Maluku"
west2763,"Western Neo-Aramaic",33.8162,36.484,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Northwest Semitic, Aramaic, Imperial-Middle-Modern Aramaic, Middle-Modern Aramaic, Western Aramaic"
anma1239,"Anmatyerre",-22.2853,133.286,"Pama-Nyungan, Arandic-Thura-Yura, Arandic, South Arandic, Upper Arrernte"
amii1238,"Ami",-13.5573,130.04,"Western Daly, Maranunggu-Ame-Manda, Ame-Manda"
atam1239,"Atampaya",-11.0018,142.273,"Pama-Nyungan, Paman, Northern Pama, Gudang-Northeast Paman, Northeast Paman, Uradhic"
anda1286,"Andaqui",2.74999,284,""
ando1255,"Andoa",-3.29664,283.3944,"Zaparoan, Iquito-Arabela, Arabela-Andoa"
ngas1240,"Ngas",9.32042,9.46146,"Afro-Asiatic, Chadic, West Chadic, West Chadic A, West Chadic A.2-3, West Chadic A.3"
ansu1237,"Ansus",-1.7543,135.866,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, Cenderawasih Bay, Yapen, Central-Western Yapen, Ansus-Ambai"
xara1244,"Xârâcùù",-21.7034,165.996,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Southern Melanesian, New Caledonian, Mainland New Caledonian, Southern New Caledonian, Mid-Southern New Caledonian"
anim1239,"Animere",7.60385,0.41962,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Ka-Togo, Kebu-Animere"
olde1238,"Old English (ca. 450-1100)",51.06,-1.31,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic"
nend1239,"Nend",-5.04271,144.886,"Nuclear Trans New Guinea, Madang, Kalamic-South Adelbert, South Adelbert, Sogeram, Apalic, Greater West Sogeram, West Sogeram"
andi1255,"Andi",42.8078,46.2919,"Nakh-Daghestanian, Daghestanian, Avar-Andic-Tsezic, Andic"
anor1241,"Anor",-4.98449,144.801,"Ramu, Aian"
goem1240,"Goemai",8.74455,9.72453,"Afro-Asiatic, Chadic, West Chadic, West Chadic A, West Chadic A.2-3, West Chadic A.3, Goemaic"
anuu1241,"Anu-Hkongso",21.5,93.05,"Sino-Tibetan, Mruic"
anal1239,"Anal",24.0506,94.2806,"Sino-Tibetan, Kuki-Chin-Naga, Kuki-Chin, Northwestern Kuki-Chin, Anal-Lamgang"
obol1243,"Obolo",4.62851,7.81985,"Atlantic-Congo, Volta-Congo, Benue-Congo, Delta Cross, Lower Cross"
ando1256,"Andoque",-0.53751,287.9131,""
angi1238,"Angika",26.0047,85.534,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Midlands Indo-Aryan, Shaurasenic, Bihari, Magadhan"
jara1245,"Jarawa (India)",11.6089,92.658,"Jarawa-Onge"
andh1242,"Andh",19.4734,77.7156,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Indo-Aryan Southern zone, Marathic, Marathi-Konkani, Old-Modern Marathi, Modern Marathi, Marathi"
anse1238,"Anserma",6.24999,283.95,"Chocoan, Unclassified Chocoan"
anta1253,"Antakarinya",-27.1152,134.838,"Pama-Nyungan, Desert Nyungic, Wati, Unclassified Wati"
anua1242,"Anuak",7.57714,34.0267,"Nilotic, Western Nilotic, Lwoo, Northern Lwoo"
deny1238,"Denya",5.97237,9.39989,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Mamfe, Kendem-Denya"
anaa1238,"Anaang",4.94832,7.57969,"Atlantic-Congo, Volta-Congo, Benue-Congo, Delta Cross, Lower Cross, Nuclear Lower Cross, Central Lower Cross, Efikic, Okop Usem"
andr1248,"Andra-Hus",-2.05894,147.085,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern Admiralty Islands, Manus, East Manus"
anyi1245,"Anyin",6.31781,-3.30532,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Nyo, Potou-Tano, Tano, Central Tano, Bia, Northern Bia, Anyinic"
anem1249,"Anem",-5.54836,148.993,""
ango1258,"Angolar",0.11438,6.59486,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Galician Romance, Macro-Portuguese, Lower Guinea Portuguese, Bantu Layer Lower Guinea Portuguese, Saotomic"
abom1238,"Abom",-8.42448,142.842,"Anim, Tirio"
pemo1248,"Pemon",4.97031,298.5967,"Cariban, Venezuelan Cariban, Pemong-Panare, Pemongan"
anda1284,"Andarum",-4.48734,144.767,"Ramu, Goam, Ataitan"
anga1294,"Angal Enen",-6.23296,143.583,"Nuclear Trans New Guinea, Enga-Kewa-Huli, Kewa-Huli, Sau-Angal-Kewa, Angal-Kewa, Angal Mendi"
brag1240,"Bragat",-3.48707,142.495,"Nuclear Torricelli, Wapei-Palei, Central Torricelli, Nuclear Palai, Bragat-Aruop-Amol"
ango1255,"Angoram",-4.07758,144.028,"Lower Sepik"
arma1244,"Arma",2.03332,284,"Unattested, Chocoan (Unattested)"
anin1240,"Anindilyakwa",-13.99904,136.6415,"Gunwinyguan, Eastern Gunwinyguan, Wubuy-Anindilyakwa"
mufi1238,"Mufian",-3.57932,142.955,"Nuclear Torricelli, Kombio-Arapesh-Urat, Arapesh, Mufian-Bukiyip-Abu"
arho1237,"Arhö",-21.3183,165.161,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Southern Melanesian, New Caledonian, Mainland New Caledonian, Southern New Caledonian, Mid-Southern New Caledonian, Houailou"
alor1247,"Alorese",-8.20382,124.264,"Austronesian, Malayo-Polynesian, Bima-Lembata, Flores-Lembata, Lamaholot Barat"
omie1241,"Ömie",-9.03136,148.107,"Koiarian, Baraic"
bumb1241,"Bumbita Arapesh",-3.65508,142.859,"Nuclear Torricelli, Kombio-Arapesh-Urat, Arapesh"
aore1237,"Aore",-15.5753,167.166,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, North and Central Vanuatu, Northern Vanuatu, Espiritu Santo, Nuclear Santo, South Santo"
taik1255,"Taikat",-2.9408,140.7495,"Border, Taikat-Awyi"
aton1241,"Atong (India)",25.346508,90.658722,"Sino-Tibetan, Brahmaputran, Bodo-Garo, Kochic"
aoua1234,"A'ou",26.8,105.85,"Tai-Kadai, Kadaic, Southwestern Kra, Western Kra, Gauic, Gelaoic, Northern Gelao, Ahouic"
ator1244,"Atorada",2.481,299.714,"Arawakan, Negro-Roraima, Pidjanan, Wapishanan, Wapishana-Atorai"
uabm1237,"Uab Meto",-9.77284,124.144,"Austronesian, Malayo-Polynesian, Timor-Babar, Rote-Meto, West Rote, Dengka-Meto, Meto, Central Meto"
saaa1240,"Sa'a",-9.60258,161.467,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Southeast Solomonic, Longgu-Malaita-Makira, Malaita-Makira"
nort3139,"Levantine Arabic",34.1709,36.0468,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabian, Arabic, Levantine-Cypriot Arabic"
suda1236,"Sudanese Arabic",17.8021,33.3179,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabian, Arabic, Egyptic Arabic, Egypto-Sudanic Arabic, Sudanese-Chadian Arabic, East Sudanic Arabic"
buki1249,"Bukiyip",-3.47169,143.111,"Nuclear Torricelli, Kombio-Arapesh-Urat, Arapesh, Mufian-Bukiyip-Abu, Bukiyip-Abu"
agta1234,"Agta-Pahanan",17.0538,122.2802,"Austronesian, Malayo-Polynesian, Northern Luzon, Northeastern Luzon, Nuclear Northeastern Luzon, Paranan-Pahanan"
ampa1239,"Ampanang",-0.79259,116.349,"Austronesian, Malayo-Polynesian, Basap-Greater Barito, Greater Barito linkage, Barito-Mahakam"
athp1241,"Athpariya",26.8794,87.3296,"Sino-Tibetan, Himalayish, Mahakiranti, Kiranti, Eastern Kiranti, Greater Yakkha, Athpariyic"
apia1248,"Apiaká",-7.84711,302.09,"Tupian, Eastern Tupian, Maweti-Guarani, Aweti-Guarani, Tupi-Guarani, Tupi-Guarani Subgroup VI, Kawahiwa Meridionais"
jica1244,"Jicarilla Apache",36.8079,252.993,"Athabaskan-Eyak-Tlingit, Athabaskan-Eyak, Athabaskan, Apachean, Southwestern Apachean, Eastern Southwestern Apachean"
kiow1264,"Kiowa Apache",34.9077,261.7539,"Athabaskan-Eyak-Tlingit, Athabaskan-Eyak, Athabaskan, Apachean"
lipa1241,"Lipan Apache",33.2748,254.181,"Athabaskan-Eyak-Tlingit, Athabaskan-Eyak, Athabaskan, Apachean, Southwestern Apachean, Eastern Southwestern Apachean"
mesc1238,"Mescalero-Chiricahua Apache",33.1291,254.434,"Athabaskan-Eyak-Tlingit, Athabaskan-Eyak, Athabaskan, Apachean, Southwestern Apachean, Western Southwestern Apachean"
apin1244,"Apinayé",-6.10774,312.3685,"Nuclear-Macro-Je, Je, Je Setentrional, Core Northern Je"
apal1255,"Apalik",-6.29002,149.96,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, North New Guinea linkage, Ngero-Vitiaz linkage, Vitiaz linkage, Southwest New Britain linkage, Arawe-Pasismanua, Arawe, West Arawe"
apma1240,"Apma",-15.8559,168.189,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, North and Central Vanuatu, Central Vanuatu, South Pentecost"
apuc1241,"Apucikwar",12.241,92.7965,"Great Andamanese, Middle Great Andamanese, Okol-Opucikwar"
arop1243,"Arop-Lokep",-5.31671,147.103,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, North New Guinea linkage, Ngero-Vitiaz linkage, Vitiaz linkage, Korap linkage"
arop1242,"Arop-Sissano",-3.06984,142.12,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, North New Guinea linkage, Schouten linkage, Siau, Sissano-Tumleo, Sera-Sissano, Sissanoic"
apat1240,"Apatani",27.1933,93.7284,"Sino-Tibetan, Macro-Tani, Tani, Pre-Western Tani, Western Tani"
apur1254,"Apurinã",-8.21692,293.2286,"Arawakan, Southern Maipuran, Purus-Chamicuro, Purus"
alap1235,"Alapmunte",-12.329886,300.003298,"Unattested, Nambiquaran (Unattested)"
west2615,"Western Apache",33.8574,249.877,"Athabaskan-Eyak-Tlingit, Athabaskan-Eyak, Athabaskan, Apachean, Southwestern Apachean, Western Southwestern Apachean"
aput1237,"Aputai",-7.84732,126.496,"Austronesian, Malayo-Polynesian, Timor-Babar, Wetar-Atauro, Wetar, Perai-Tugun-Aputai, Perai-Aputai"
apal1257,"Apalaí",1.49792,305.2543,"Cariban"
safe1240,"Safeyoka",-7.05417,146.09,"Angan, Nuclear Angan, Wojokesic"
arch1244,"Archi",42.3239,46.8267,"Nakh-Daghestanian, Daghestanian, Lezgic"
ampa1238,"Ampari Dogon",14.15,-3.55,"Dogon, West Dogon, Penangic"
arig1246,"Arigidi",7.56324,5.89556,"Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid"
atoh1238,"Atohwaim",-6.27123,138.666,"Kayagaric"
nort2875,"Northern Alta",15.6913,121.454,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran"
atak1252,"Atakapa",30.9121,266.9173,""
arha1237,"Arhâ",-21.2866,165.273,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Southern Melanesian, New Caledonian, Mainland New Caledonian, Southern New Caledonian, Mid-Southern New Caledonian, Houailou"
anga1316,"Angaité",-22.85,301.55,"Lengua-Mascoy, Eastern Enlhet-Enenlhet"
akun1241,"Akuntsu",-12.8322,299.0284,"Tupian, Arikem-Tupari, Tuparic, Nuclear Tuparic, Corumbiara"
stan1318,"Standard Arabic",27.9625,43.8525,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabian, Arabic"
impe1235,"Imperial Aramaic (700-300 BCE)",33.905,42.185,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Northwest Semitic, Aramaic, Imperial-Middle-Modern Aramaic"
arab1267,"Arabana",-28.705,135.449,"Pama-Nyungan, Karnic, Palku, Arabana-Wangganguru"
west2441,"Western Arrarnta",-24.05052,133.24621,"Pama-Nyungan, Arandic-Thura-Yura, Arandic, South Arandic, Upper Arrernte"
arag1245,"Aragonese",42.4669,-0.00919,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Unshifted Western Romance"
arhu1242,"Arhuaco",10.7018,286.3637,"Chibchan, Core Chibchan, Magdalenic, Northern Magdalenic, Arhuacic, Eastern-Southern Arhuacic"
arik1262,"Arikara",45,260,"Caddoan, Northern Caddoan, Pawnee-Kitsai, Pawnee-Arikara"
arap1275,"Arapaso",0.13727,292.2718,"Tucanoan, Eastern Tucanoan, Eastern Eastern Tucanoan, Eastern Eastern Tucanoan II, Kotiria-Piratapuyo, Piratapuyic, Arapaso-Miriti"
arik1265,"Arikapú",-12.4878,297.2739,"Nuclear-Macro-Je, Jabuti"
arab1268,"Arabela",-1.96126,284.9388,"Zaparoan, Iquito-Arabela, Arabela-Andoa"
mapu1245,"Mapudungun",-38.7392,288.723,"Araucanian"
arao1248,"Araona",-12.4242,292.2707,"Pano-Tacanan, Tacanan, Takanik-Chamik, Takanik, Araona-Toromono"
arap1274,"Arapaho",43.3879,251.19,"Algic, Algonquian-Blackfoot, Algonquian, Arapahoic, Arapaho-Gros Ventre-Besawunena"
alge1239,"Algerian Arabic",35.4208,3.23033,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabian, Arabic, North African Arabic"
karo1305,"Karo (Brazil)",-10.3342,298.4309,"Tupian, Purubora-Ramarama, Ramarama"
najd1235,"Najdi Arabic",30.3371,42.1773,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabian, Arabic, Arabian Peninsula Arabic, North Arabian Beduin Arabic"
arua1263,"Arawá (Amazonas State)",-5.5,292.02,"Arawan"
arbo1245,"Arbore",4.92183,36.7986,"Afro-Asiatic, Cushitic, East Cushitic, Lowland East Cushitic, Southern Lowland East Cushitic, Mainstream Lowland East Cushitic, Omo-Tana, Western Omo-Tana"
araw1276,"Lokono",5.64295,303.0757,"Arawakan, Caribbean Arawakan, Antillean Arawakan, Ineric"
arua1261,"Aruá (Rondonia State)",-12.1186,297.5643,"Tupian, Monde, Gavianic, Nuclear Gavianic"
moro1292,"Moroccan Arabic",32.5,-7.5,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabian, Arabic, North African Arabic, Moroccan-Andalusian Arabic"
egyp1253,"Egyptian Arabic",31,31,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabian, Arabic, Egyptic Arabic, Egypto-Sudanic Arabic"
